Nodes Removed,Fraction of Nodes Removed,Core Proportion
662,0.031230834552059255,0.95928669151295
663,0.03127801103929801,0.9592395150257111
664,0.03132518752653678,0.9591923385384724
665,0.031372364013775536,0.9591451620512337
666,0.031419540501014295,0.959097985563995
667,0.031466716988253055,0.9590508090767561
668,0.031513893475491814,0.9589564561022786
669,0.03156106996273057,0.9589092796150399
670,0.03160824644996933,0.9588621031278011
671,0.0316554229372081,0.9588149266405623
672,0.03170259942444686,0.9580129263575035
673,0.03174977591168562,0.9579657498702646
674,0.031796952398924376,0.9579185733830259
675,0.031844128886163135,0.9578713968957872
676,0.031891305373401894,0.9578242204085484
677,0.031938481860640654,0.9576355144595934
678,0.03198565834787942,0.9575883379723545
679,0.03203283483511818,0.9575411614851158
680,0.03208001132235694,0.9574468085106383
681,0.0321271878095957,0.9573996320233995
682,0.03217436429683446,0.957305279048922
683,0.032221540784073216,0.9572581025616833
684,0.032268717271311975,0.9572109260744445
685,0.03231589375855074,0.9570693966127282
686,0.0323630702457895,0.9570222201254894
687,0.03241024673302826,0.9569750436382507
688,0.03245742322026702,0.9568335141765344
689,0.03250459970750578,0.9565976317403406
