Source,Target,Attributes
34440.0,3575.0,{'Weight': 1.0}
1675.0,10905.0,{'Weight': 1.0}
1675.0,10832.0,{'Weight': 1.0}
1675.0,2126.0,{'Weight': 1.0}
34444.0,18024.0,{'Weight': 1.0}
1677.0,2461.0,{'Weight': 1.0}
1677.0,6471.0,{'Weight': 1.0}
1677.0,31450.0,{'Weight': 1.0}
34445.0,8825.0,{'Weight': 1.0}
1679.0,14661.0,{'Weight': 1.0}
1679.0,2759.0,{'Weight': 1.0}
1679.0,10117.0,{'Weight': 1.0}
34448.0,26668.0,{'Weight': 1.0}
1676.0,9307.0,{'Weight': 1.0}
34441.0,17064.0,{'Weight': 1.0}
1683.0,9573.0,{'Weight': 1.0}
1680.0,1681.0,{'Weight': 1.0}
1680.0,5225.0,{'Weight': 1.0}
1680.0,5008.0,{'Weight': 1.0}
34453.0,29889.0,{'Weight': 1.0}
1686.0,12014.0,{'Weight': 1.0}
1686.0,12023.0,{'Weight': 1.0}
1686.0,5791.0,{'Weight': 1.0}
1686.0,10856.0,{'Weight': 1.0}
34454.0,2713.0,{'Weight': 1.0}
1688.0,3655.0,{'Weight': 1.0}
34457.0,18263.0,{'Weight': 1.0}
1691.0,6285.0,{'Weight': 1.0}
1691.0,2237.0,{'Weight': 1.0}
1691.0,37274.0,{'Weight': 1.0}
1691.0,13952.0,{'Weight': 1.0}
34460.0,24148.0,{'Weight': 1.0}
1693.0,2337.0,{'Weight': 1.0}
1693.0,3430.0,{'Weight': 1.0}
1693.0,1925.0,{'Weight': 1.0}
34463.0,22286.0,{'Weight': 1.0}
1697.0,6409.0,{'Weight': 1.0}
1697.0,3080.0,{'Weight': 1.0}
1697.0,8185.0,{'Weight': 1.0}
1700.0,14986.0,{'Weight': 1.0}
1700.0,16411.0,{'Weight': 1.0}
1700.0,8849.0,{'Weight': 1.0}
34469.0,28753.0,{'Weight': 1.0}
1701.0,24372.0,{'Weight': 1.0}
1701.0,3218.0,{'Weight': 1.0}
1701.0,9346.0,{'Weight': 1.0}
1702.0,1703.0,{'Weight': 1.0}
1702.0,3736.0,{'Weight': 1.0}
34474.0,3718.0,{'Weight': 1.0}
1707.0,23872.0,{'Weight': 1.0}
1707.0,8618.0,{'Weight': 1.0}
1707.0,32118.0,{'Weight': 1.0}
34477.0,5959.0,{'Weight': 1.0}
1711.0,1712.0,{'Weight': 1.0}
1712.0,3413.0,{'Weight': 1.0}
1712.0,11691.0,{'Weight': 1.0}
34481.0,17534.0,{'Weight': 1.0}
34479.0,3653.0,{'Weight': 1.0}
1715.0,1716.0,{'Weight': 1.0}
1715.0,7626.0,{'Weight': 1.0}
1715.0,3094.0,{'Weight': 1.0}
34484.0,8501.0,{'Weight': 1.0}
1717.0,8622.0,{'Weight': 1.0}
1717.0,4237.0,{'Weight': 1.0}
1717.0,32302.0,{'Weight': 1.0}
1719.0,12563.0,{'Weight': 1.0}
1719.0,3787.0,{'Weight': 1.0}
1719.0,8124.0,{'Weight': 1.0}
34489.0,7194.0,{'Weight': 1.0}
34493.0,27874.0,{'Weight': 1.0}
1725.0,9789.0,{'Weight': 1.0}
34495.0,20970.0,{'Weight': 1.0}
1728.0,2087.0,{'Weight': 1.0}
34496.0,30247.0,{'Weight': 1.0}
1724.0,5067.0,{'Weight': 1.0}
34499.0,28424.0,{'Weight': 1.0}
1732.0,2144.0,{'Weight': 1.0}
34498.0,17592.0,{'Weight': 1.0}
1734.0,20905.0,{'Weight': 1.0}
1734.0,19984.0,{'Weight': 1.0}
1734.0,4988.0,{'Weight': 1.0}
1735.0,7365.0,{'Weight': 1.0}
1735.0,1929.0,{'Weight': 1.0}
1735.0,31655.0,{'Weight': 1.0}
34497.0,15692.0,{'Weight': 1.0}
34505.0,12377.0,{'Weight': 1.0}
34507.0,3282.0,{'Weight': 1.0}
1740.0,22110.0,{'Weight': 1.0}
1740.0,15195.0,{'Weight': 1.0}
1740.0,25243.0,{'Weight': 1.0}
1743.0,1744.0,{'Weight': 1.0}
1743.0,8320.0,{'Weight': 1.0}
1743.0,29077.0,{'Weight': 1.0}
1744.0,8502.0,{'Weight': 1.0}
34513.0,30616.0,{'Weight': 1.0}
34514.0,32207.0,{'Weight': 1.0}
1747.0,28067.0,{'Weight': 1.0}
1748.0,5111.0,{'Weight': 1.0}
1748.0,24479.0,{'Weight': 1.0}
1749.0,3508.0,{'Weight': 1.0}
1749.0,25037.0,{'Weight': 1.0}
1751.0,3182.0,{'Weight': 1.0}
1752.0,11150.0,{'Weight': 1.0}
1752.0,18287.0,{'Weight': 1.0}
1757.0,19846.0,{'Weight': 1.0}
1758.0,11018.0,{'Weight': 1.0}
34526.0,31905.0,{'Weight': 1.0}
1759.0,7738.0,{'Weight': 1.0}
1759.0,7990.0,{'Weight': 1.0}
1759.0,4854.0,{'Weight': 1.0}
34530.0,21617.0,{'Weight': 1.0}
34531.0,13415.0,{'Weight': 1.0}
1763.0,1789.0,{'Weight': 1.0}
1765.0,1766.0,{'Weight': 1.0}
1765.0,5634.0,{'Weight': 1.0}
1765.0,30676.0,{'Weight': 1.0}
1766.0,5216.0,{'Weight': 1.0}
1766.0,10910.0,{'Weight': 1.0}
34533.0,23186.0,{'Weight': 1.0}
1762.0,24033.0,{'Weight': 1.0}
34538.0,33260.0,{'Weight': 1.0}
34539.0,30252.0,{'Weight': 1.0}
34540.0,30252.0,{'Weight': 1.0}
1773.0,18799.0,{'Weight': 1.0}
1773.0,4104.0,{'Weight': 1.0}
1773.0,2942.0,{'Weight': 1.0}
1771.0,10535.0,{'Weight': 1.0}
1771.0,1962.0,{'Weight': 1.0}
34543.0,12088.0,{'Weight': 1.0}
1779.0,1780.0,{'Weight': 1.0}
1779.0,15448.0,{'Weight': 1.0}
1779.0,9177.0,{'Weight': 1.0}
1780.0,35304.0,{'Weight': 1.0}
1781.0,3014.0,{'Weight': 1.0}
1781.0,3784.0,{'Weight': 1.0}
1781.0,28813.0,{'Weight': 1.0}
1782.0,9919.0,{'Weight': 1.0}
1784.0,7302.0,{'Weight': 1.0}
1784.0,5976.0,{'Weight': 1.0}
1784.0,31434.0,{'Weight': 1.0}
1785.0,8588.0,{'Weight': 1.0}
1785.0,31340.0,{'Weight': 1.0}
1785.0,5747.0,{'Weight': 1.0}
34553.0,5225.0,{'Weight': 1.0}
1787.0,28266.0,{'Weight': 1.0}
1787.0,18637.0,{'Weight': 1.0}
1788.0,15889.0,{'Weight': 1.0}
1789.0,4097.0,{'Weight': 1.0}
1789.0,4263.0,{'Weight': 1.0}
1789.0,3180.0,{'Weight': 1.0}
1790.0,11067.0,{'Weight': 1.0}
1790.0,12264.0,{'Weight': 1.0}
1790.0,19560.0,{'Weight': 1.0}
34558.0,25384.0,{'Weight': 1.0}
34558.0,32314.0,{'Weight': 1.0}
34558.0,34905.0,{'Weight': 1.0}
34560.0,8065.0,{'Weight': 1.0}
34561.0,24555.0,{'Weight': 1.0}
1794.0,6514.0,{'Weight': 1.0}
1795.0,1796.0,{'Weight': 1.0}
1795.0,11265.0,{'Weight': 1.0}
1795.0,2977.0,{'Weight': 1.0}
1800.0,32058.0,{'Weight': 1.0}
34569.0,30993.0,{'Weight': 1.0}
1801.0,2521.0,{'Weight': 1.0}
1803.0,20336.0,{'Weight': 1.0}
1803.0,3108.0,{'Weight': 1.0}
1803.0,23840.0,{'Weight': 1.0}
1806.0,22647.0,{'Weight': 1.0}
1806.0,6372.0,{'Weight': 1.0}
1806.0,11279.0,{'Weight': 1.0}
1807.0,10010.0,{'Weight': 1.0}
34578.0,9305.0,{'Weight': 1.0}
34578.0,9316.0,{'Weight': 1.0}
34578.0,31171.0,{'Weight': 1.0}
34579.0,5600.0,{'Weight': 1.0}
1811.0,9315.0,{'Weight': 1.0}
1811.0,27635.0,{'Weight': 1.0}
1814.0,10051.0,{'Weight': 1.0}
1814.0,8314.0,{'Weight': 1.0}
1814.0,25635.0,{'Weight': 1.0}
34583.0,3852.0,{'Weight': 1.0}
1816.0,2921.0,{'Weight': 1.0}
34582.0,21972.0,{'Weight': 1.0}
34584.0,14801.0,{'Weight': 1.0}
1819.0,8498.0,{'Weight': 1.0}
1820.0,3158.0,{'Weight': 1.0}
1820.0,6019.0,{'Weight': 1.0}
1821.0,4385.0,{'Weight': 1.0}
1821.0,9404.0,{'Weight': 1.0}
1822.0,1823.0,{'Weight': 1.0}
1822.0,13961.0,{'Weight': 1.0}
1822.0,6836.0,{'Weight': 1.0}
1823.0,2959.0,{'Weight': 1.0}
34592.0,9879.0,{'Weight': 1.0}
1826.0,2706.0,{'Weight': 1.0}
1827.0,1828.0,{'Weight': 1.0}
1827.0,6854.0,{'Weight': 1.0}
1827.0,4109.0,{'Weight': 1.0}
1828.0,12739.0,{'Weight': 1.0}
1828.0,2986.0,{'Weight': 1.0}
1830.0,1831.0,{'Weight': 1.0}
1830.0,10260.0,{'Weight': 1.0}
1830.0,2354.0,{'Weight': 1.0}
1830.0,11839.0,{'Weight': 1.0}
1831.0,3776.0,{'Weight': 1.0}
1831.0,24889.0,{'Weight': 1.0}
1832.0,11676.0,{'Weight': 1.0}
1832.0,15532.0,{'Weight': 1.0}
1832.0,15159.0,{'Weight': 1.0}
34600.0,27769.0,{'Weight': 1.0}
1833.0,14639.0,{'Weight': 1.0}
1833.0,3484.0,{'Weight': 1.0}
1833.0,19957.0,{'Weight': 1.0}
1834.0,22978.0,{'Weight': 1.0}
1834.0,13498.0,{'Weight': 1.0}
1834.0,11263.0,{'Weight': 1.0}
1835.0,2140.0,{'Weight': 1.0}
1835.0,7747.0,{'Weight': 1.0}
1835.0,31120.0,{'Weight': 1.0}
1838.0,6149.0,{'Weight': 1.0}
1839.0,13664.0,{'Weight': 1.0}
1840.0,2936.0,{'Weight': 1.0}
1840.0,2428.0,{'Weight': 1.0}
1840.0,9576.0,{'Weight': 1.0}
34609.0,27433.0,{'Weight': 1.0}
34608.0,19160.0,{'Weight': 1.0}
1844.0,18304.0,{'Weight': 1.0}
1844.0,10950.0,{'Weight': 1.0}
1844.0,21255.0,{'Weight': 1.0}
1845.0,9232.0,{'Weight': 1.0}
1845.0,7735.0,{'Weight': 1.0}
1847.0,15610.0,{'Weight': 1.0}
1847.0,5631.0,{'Weight': 1.0}
1850.0,5372.0,{'Weight': 1.0}
1850.0,3514.0,{'Weight': 1.0}
1850.0,26514.0,{'Weight': 1.0}
1852.0,6839.0,{'Weight': 1.0}
1852.0,11742.0,{'Weight': 1.0}
1852.0,11624.0,{'Weight': 1.0}
1852.0,15747.0,{'Weight': 1.0}
1853.0,1854.0,{'Weight': 1.0}
1853.0,5953.0,{'Weight': 1.0}
1853.0,4796.0,{'Weight': 1.0}
34621.0,8873.0,{'Weight': 1.0}
1854.0,4626.0,{'Weight': 1.0}
1854.0,8337.0,{'Weight': 1.0}
1858.0,1859.0,{'Weight': 1.0}
1858.0,16469.0,{'Weight': 1.0}
34627.0,30735.0,{'Weight': 1.0}
1859.0,4136.0,{'Weight': 1.0}
1859.0,23873.0,{'Weight': 1.0}
1861.0,11760.0,{'Weight': 1.0}
34629.0,26883.0,{'Weight': 1.0}
34631.0,18033.0,{'Weight': 1.0}
1862.0,11948.0,{'Weight': 1.0}
1862.0,8290.0,{'Weight': 1.0}
34633.0,28257.0,{'Weight': 1.0}
1865.0,1864.0,{'Weight': 1.0}
1865.0,3435.0,{'Weight': 1.0}
1864.0,16116.0,{'Weight': 1.0}
1864.0,16152.0,{'Weight': 1.0}
1868.0,23937.0,{'Weight': 1.0}
1868.0,7692.0,{'Weight': 1.0}
1868.0,35010.0,{'Weight': 1.0}
1869.0,3484.0,{'Weight': 1.0}
1869.0,5517.0,{'Weight': 1.0}
1870.0,1871.0,{'Weight': 1.0}
1870.0,37309.0,{'Weight': 1.0}
1870.0,18715.0,{'Weight': 1.0}
1871.0,30977.0,{'Weight': 1.0}
1871.0,30247.0,{'Weight': 1.0}
1867.0,7773.0,{'Weight': 1.0}
1867.0,21412.0,{'Weight': 1.0}
34642.0,8633.0,{'Weight': 1.0}
34642.0,35191.0,{'Weight': 1.0}
34642.0,37499.0,{'Weight': 1.0}
1875.0,2973.0,{'Weight': 1.0}
1876.0,5899.0,{'Weight': 1.0}
1872.0,1873.0,{'Weight': 1.0}
1872.0,3736.0,{'Weight': 1.0}
1872.0,12166.0,{'Weight': 1.0}
1879.0,5372.0,{'Weight': 1.0}
1879.0,5365.0,{'Weight': 1.0}
1879.0,3693.0,{'Weight': 1.0}
34648.0,9943.0,{'Weight': 1.0}
1880.0,6241.0,{'Weight': 1.0}
1880.0,9821.0,{'Weight': 1.0}
1880.0,6732.0,{'Weight': 1.0}
1880.0,3912.0,{'Weight': 1.0}
1881.0,27497.0,{'Weight': 1.0}
1881.0,19795.0,{'Weight': 1.0}
1881.0,30761.0,{'Weight': 1.0}
1881.0,17739.0,{'Weight': 1.0}
34645.0,15161.0,{'Weight': 1.0}
34652.0,15783.0,{'Weight': 1.0}
1884.0,4996.0,{'Weight': 1.0}
1886.0,1887.0,{'Weight': 1.0}
1886.0,8092.0,{'Weight': 1.0}
1886.0,19932.0,{'Weight': 1.0}
34655.0,29907.0,{'Weight': 1.0}
1889.0,5056.0,{'Weight': 1.0}
1890.0,3023.0,{'Weight': 1.0}
1890.0,3900.0,{'Weight': 1.0}
34653.0,17721.0,{'Weight': 1.0}
34653.0,17884.0,{'Weight': 1.0}
34653.0,22272.0,{'Weight': 1.0}
34653.0,29086.0,{'Weight': 1.0}
34658.0,24089.0,{'Weight': 1.0}
34662.0,22843.0,{'Weight': 1.0}
34664.0,17569.0,{'Weight': 1.0}
1897.0,10505.0,{'Weight': 1.0}
1897.0,8749.0,{'Weight': 1.0}
1897.0,5940.0,{'Weight': 1.0}
34665.0,18085.0,{'Weight': 1.0}
1899.0,10302.0,{'Weight': 1.0}
34663.0,2052.0,{'Weight': 1.0}
1902.0,7551.0,{'Weight': 1.0}
1902.0,10172.0,{'Weight': 1.0}
1902.0,14915.0,{'Weight': 1.0}
34671.0,19183.0,{'Weight': 1.0}
1904.0,5312.0,{'Weight': 1.0}
1904.0,3289.0,{'Weight': 1.0}
1904.0,8273.0,{'Weight': 1.0}
1905.0,8244.0,{'Weight': 1.0}
1905.0,2420.0,{'Weight': 1.0}
1905.0,9011.0,{'Weight': 1.0}
34673.0,25477.0,{'Weight': 1.0}
1906.0,7232.0,{'Weight': 1.0}
1906.0,8761.0,{'Weight': 1.0}
1906.0,7040.0,{'Weight': 1.0}
1908.0,8182.0,{'Weight': 1.0}
1908.0,6250.0,{'Weight': 1.0}
1908.0,12358.0,{'Weight': 1.0}
1909.0,9404.0,{'Weight': 1.0}
1909.0,11944.0,{'Weight': 1.0}
1909.0,27518.0,{'Weight': 1.0}
34679.0,18248.0,{'Weight': 1.0}
34681.0,18788.0,{'Weight': 1.0}
34683.0,22943.0,{'Weight': 1.0}
1916.0,30666.0,{'Weight': 1.0}
1917.0,2223.0,{'Weight': 1.0}
1917.0,10313.0,{'Weight': 1.0}
1917.0,28319.0,{'Weight': 1.0}
1917.0,30122.0,{'Weight': 1.0}
34685.0,28249.0,{'Weight': 1.0}
34685.0,31477.0,{'Weight': 1.0}
34685.0,35475.0,{'Weight': 1.0}
1920.0,1921.0,{'Weight': 1.0}
1920.0,4512.0,{'Weight': 1.0}
1920.0,10066.0,{'Weight': 1.0}
1921.0,3767.0,{'Weight': 1.0}
1921.0,5275.0,{'Weight': 1.0}
1921.0,3264.0,{'Weight': 1.0}
34692.0,14355.0,{'Weight': 1.0}
1925.0,20515.0,{'Weight': 1.0}
34696.0,7659.0,{'Weight': 1.0}
34697.0,3387.0,{'Weight': 1.0}
1930.0,6187.0,{'Weight': 1.0}
34698.0,25318.0,{'Weight': 1.0}
34700.0,8862.0,{'Weight': 1.0}
1933.0,7183.0,{'Weight': 1.0}
1933.0,11282.0,{'Weight': 1.0}
1933.0,19006.0,{'Weight': 1.0}
1933.0,5953.0,{'Weight': 1.0}
1933.0,37243.0,{'Weight': 1.0}
1934.0,3469.0,{'Weight': 1.0}
1934.0,15365.0,{'Weight': 1.0}
1934.0,11889.0,{'Weight': 1.0}
1934.0,14249.0,{'Weight': 1.0}
1931.0,14077.0,{'Weight': 1.0}
1931.0,5443.0,{'Weight': 1.0}
1931.0,10152.0,{'Weight': 1.0}
1931.0,20060.0,{'Weight': 1.0}
1936.0,1937.0,{'Weight': 1.0}
1936.0,6953.0,{'Weight': 1.0}
1936.0,5353.0,{'Weight': 1.0}
34704.0,19780.0,{'Weight': 1.0}
1941.0,5431.0,{'Weight': 1.0}
34711.0,9475.0,{'Weight': 1.0}
1944.0,7552.0,{'Weight': 1.0}
1944.0,13338.0,{'Weight': 1.0}
1944.0,14358.0,{'Weight': 1.0}
1945.0,2031.0,{'Weight': 1.0}
1945.0,16507.0,{'Weight': 1.0}
34714.0,19700.0,{'Weight': 1.0}
34714.0,23228.0,{'Weight': 1.0}
1947.0,2824.0,{'Weight': 1.0}
1947.0,12791.0,{'Weight': 1.0}
1947.0,21760.0,{'Weight': 1.0}
34716.0,11498.0,{'Weight': 1.0}
34716.0,34996.0,{'Weight': 1.0}
34716.0,36812.0,{'Weight': 1.0}
1943.0,9485.0,{'Weight': 1.0}
387.0,3414.0,{'Weight': 1.0}
387.0,3894.0,{'Weight': 1.0}
387.0,24849.0,{'Weight': 1.0}
1956.0,19851.0,{'Weight': 1.0}
1960.0,12031.0,{'Weight': 1.0}
1960.0,13640.0,{'Weight': 1.0}
1960.0,6201.0,{'Weight': 1.0}
1960.0,7625.0,{'Weight': 1.0}
1963.0,397.0,{'Weight': 1.0}
1964.0,14413.0,{'Weight': 1.0}
1964.0,9155.0,{'Weight': 1.0}
1964.0,16817.0,{'Weight': 1.0}
34738.0,17311.0,{'Weight': 1.0}
34738.0,24263.0,{'Weight': 1.0}
34738.0,29346.0,{'Weight': 1.0}
1972.0,17141.0,{'Weight': 1.0}
1972.0,16858.0,{'Weight': 1.0}
1972.0,26743.0,{'Weight': 1.0}
1974.0,1975.0,{'Weight': 1.0}
1974.0,10378.0,{'Weight': 1.0}
1974.0,4883.0,{'Weight': 1.0}
34742.0,24461.0,{'Weight': 1.0}
1976.0,9885.0,{'Weight': 1.0}
34746.0,13094.0,{'Weight': 1.0}
1979.0,4504.0,{'Weight': 1.0}
1979.0,9465.0,{'Weight': 1.0}
1979.0,13154.0,{'Weight': 1.0}
1981.0,1982.0,{'Weight': 1.0}
1981.0,3311.0,{'Weight': 1.0}
1981.0,6475.0,{'Weight': 1.0}
34750.0,26555.0,{'Weight': 1.0}
1982.0,5052.0,{'Weight': 1.0}
34757.0,2084.0,{'Weight': 1.0}
34757.0,8422.0,{'Weight': 1.0}
34759.0,11590.0,{'Weight': 1.0}
1991.0,3884.0,{'Weight': 1.0}
1991.0,3832.0,{'Weight': 1.0}
1991.0,3147.0,{'Weight': 1.0}
34764.0,29254.0,{'Weight': 1.0}
397.0,2633.0,{'Weight': 1.0}
397.0,31404.0,{'Weight': 1.0}
2000.0,1526.0,{'Weight': 1.0}
2000.0,12664.0,{'Weight': 1.0}
2000.0,20424.0,{'Weight': 1.0}
2000.0,24621.0,{'Weight': 1.0}
34769.0,24423.0,{'Weight': 1.0}
2004.0,2005.0,{'Weight': 1.0}
2004.0,6870.0,{'Weight': 1.0}
2004.0,35669.0,{'Weight': 1.0}
2005.0,9076.0,{'Weight': 1.0}
2005.0,9377.0,{'Weight': 1.0}
2006.0,2007.0,{'Weight': 1.0}
2006.0,21535.0,{'Weight': 1.0}
2006.0,28137.0,{'Weight': 1.0}
2007.0,3222.0,{'Weight': 1.0}
2007.0,8525.0,{'Weight': 1.0}
2012.0,5490.0,{'Weight': 1.0}
34780.0,21209.0,{'Weight': 1.0}
2013.0,2014.0,{'Weight': 1.0}
2013.0,7617.0,{'Weight': 1.0}
2015.0,5386.0,{'Weight': 1.0}
2015.0,3646.0,{'Weight': 1.0}
2015.0,7470.0,{'Weight': 1.0}
2014.0,35823.0,{'Weight': 1.0}
2014.0,7846.0,{'Weight': 1.0}
2017.0,11371.0,{'Weight': 1.0}
2018.0,18107.0,{'Weight': 1.0}
2018.0,21459.0,{'Weight': 1.0}
2018.0,19576.0,{'Weight': 1.0}
34787.0,30760.0,{'Weight': 1.0}
2019.0,12009.0,{'Weight': 1.0}
2019.0,4171.0,{'Weight': 1.0}
2019.0,17400.0,{'Weight': 1.0}
401.0,11432.0,{'Weight': 1.0}
401.0,9403.0,{'Weight': 1.0}
401.0,21491.0,{'Weight': 1.0}
2023.0,2024.0,{'Weight': 1.0}
2024.0,19936.0,{'Weight': 1.0}
2024.0,9206.0,{'Weight': 1.0}
2025.0,11053.0,{'Weight': 1.0}
2025.0,4518.0,{'Weight': 1.0}
2025.0,5162.0,{'Weight': 1.0}
402.0,10353.0,{'Weight': 1.0}
402.0,929.0,{'Weight': 1.0}
402.0,3215.0,{'Weight': 1.0}
2027.0,3257.0,{'Weight': 1.0}
2028.0,10304.0,{'Weight': 1.0}
2028.0,4917.0,{'Weight': 1.0}
2028.0,36136.0,{'Weight': 1.0}
2028.0,22432.0,{'Weight': 1.0}
34797.0,9296.0,{'Weight': 1.0}
2029.0,3945.0,{'Weight': 1.0}
2029.0,9686.0,{'Weight': 1.0}
2029.0,36765.0,{'Weight': 1.0}
2032.0,8560.0,{'Weight': 1.0}
2030.0,5053.0,{'Weight': 1.0}
34803.0,25815.0,{'Weight': 1.0}
2036.0,3800.0,{'Weight': 1.0}
2036.0,15491.0,{'Weight': 1.0}
2036.0,37530.0,{'Weight': 1.0}
34806.0,10673.0,{'Weight': 1.0}
34809.0,30459.0,{'Weight': 1.0}
2042.0,14043.0,{'Weight': 1.0}
2042.0,7129.0,{'Weight': 1.0}
2042.0,10284.0,{'Weight': 1.0}
34811.0,15132.0,{'Weight': 1.0}
2044.0,6472.0,{'Weight': 1.0}
2045.0,10015.0,{'Weight': 1.0}
34814.0,6586.0,{'Weight': 1.0}
2046.0,16461.0,{'Weight': 1.0}
2046.0,23200.0,{'Weight': 1.0}
2046.0,25633.0,{'Weight': 1.0}
34810.0,31983.0,{'Weight': 1.0}
34817.0,17018.0,{'Weight': 1.0}
2051.0,14119.0,{'Weight': 1.0}
2051.0,10283.0,{'Weight': 1.0}
2051.0,2293.0,{'Weight': 1.0}
2052.0,2053.0,{'Weight': 1.0}
2052.0,13629.0,{'Weight': 1.0}
34821.0,10716.0,{'Weight': 1.0}
34821.0,29935.0,{'Weight': 1.0}
34821.0,36365.0,{'Weight': 1.0}
2054.0,7895.0,{'Weight': 1.0}
2059.0,2122.0,{'Weight': 1.0}
2059.0,23596.0,{'Weight': 1.0}
2059.0,3974.0,{'Weight': 1.0}
2060.0,2061.0,{'Weight': 1.0}
2061.0,32057.0,{'Weight': 1.0}
2061.0,24265.0,{'Weight': 1.0}
2061.0,26988.0,{'Weight': 1.0}
2062.0,3526.0,{'Weight': 1.0}
2062.0,29087.0,{'Weight': 1.0}
2063.0,2064.0,{'Weight': 1.0}
2064.0,15116.0,{'Weight': 1.0}
2064.0,22887.0,{'Weight': 1.0}
34833.0,4361.0,{'Weight': 1.0}
34834.0,17767.0,{'Weight': 1.0}
34832.0,35584.0,{'Weight': 1.0}
34831.0,19870.0,{'Weight': 1.0}
2069.0,10505.0,{'Weight': 1.0}
2069.0,10220.0,{'Weight': 1.0}
2069.0,2886.0,{'Weight': 1.0}
2070.0,10380.0,{'Weight': 1.0}
2073.0,35584.0,{'Weight': 1.0}
2075.0,9451.0,{'Weight': 1.0}
2075.0,3390.0,{'Weight': 1.0}
2076.0,9631.0,{'Weight': 1.0}
2077.0,7830.0,{'Weight': 1.0}
2077.0,10380.0,{'Weight': 1.0}
2077.0,9777.0,{'Weight': 1.0}
2077.0,9858.0,{'Weight': 1.0}
2080.0,7178.0,{'Weight': 1.0}
2080.0,12266.0,{'Weight': 1.0}
2080.0,17396.0,{'Weight': 1.0}
34848.0,25117.0,{'Weight': 1.0}
2082.0,13996.0,{'Weight': 1.0}
2082.0,29568.0,{'Weight': 1.0}
2083.0,11598.0,{'Weight': 1.0}
2084.0,2634.0,{'Weight': 1.0}
2084.0,7670.0,{'Weight': 1.0}
2084.0,26202.0,{'Weight': 1.0}
2084.0,20402.0,{'Weight': 1.0}
34852.0,24653.0,{'Weight': 1.0}
2086.0,2189.0,{'Weight': 1.0}
2086.0,8519.0,{'Weight': 1.0}
2086.0,17408.0,{'Weight': 1.0}
2086.0,24931.0,{'Weight': 1.0}
2087.0,17276.0,{'Weight': 1.0}
2087.0,11048.0,{'Weight': 1.0}
2085.0,13730.0,{'Weight': 1.0}
2085.0,37219.0,{'Weight': 1.0}
2085.0,13122.0,{'Weight': 1.0}
34855.0,27387.0,{'Weight': 1.0}
2088.0,2581.0,{'Weight': 1.0}
2088.0,15122.0,{'Weight': 1.0}
2088.0,24895.0,{'Weight': 1.0}
34853.0,4546.0,{'Weight': 1.0}
34861.0,24663.0,{'Weight': 1.0}
2093.0,30912.0,{'Weight': 1.0}
2093.0,3355.0,{'Weight': 1.0}
2096.0,2097.0,{'Weight': 1.0}
2096.0,7703.0,{'Weight': 1.0}
2096.0,35264.0,{'Weight': 1.0}
2097.0,10418.0,{'Weight': 1.0}
2097.0,4297.0,{'Weight': 1.0}
34866.0,17164.0,{'Weight': 1.0}
34867.0,2575.0,{'Weight': 1.0}
2100.0,2101.0,{'Weight': 1.0}
2100.0,8016.0,{'Weight': 1.0}
2101.0,3114.0,{'Weight': 1.0}
2101.0,4427.0,{'Weight': 1.0}
2104.0,14195.0,{'Weight': 1.0}
2105.0,12568.0,{'Weight': 1.0}
2105.0,18548.0,{'Weight': 1.0}
2105.0,4951.0,{'Weight': 1.0}
34874.0,19370.0,{'Weight': 1.0}
2107.0,8780.0,{'Weight': 1.0}
2107.0,6976.0,{'Weight': 1.0}
2107.0,10119.0,{'Weight': 1.0}
2107.0,22551.0,{'Weight': 1.0}
2108.0,3137.0,{'Weight': 1.0}
2108.0,15378.0,{'Weight': 1.0}
2109.0,3776.0,{'Weight': 1.0}
2109.0,34936.0,{'Weight': 1.0}
2110.0,21232.0,{'Weight': 1.0}
2110.0,2119.0,{'Weight': 1.0}
2110.0,24234.0,{'Weight': 1.0}
34880.0,7870.0,{'Weight': 1.0}
34883.0,13535.0,{'Weight': 1.0}
2116.0,6334.0,{'Weight': 1.0}
2116.0,22267.0,{'Weight': 1.0}
2116.0,27193.0,{'Weight': 1.0}
2117.0,11771.0,{'Weight': 1.0}
2117.0,15690.0,{'Weight': 1.0}
2117.0,21041.0,{'Weight': 1.0}
2118.0,21877.0,{'Weight': 1.0}
2119.0,2988.0,{'Weight': 1.0}
2121.0,3355.0,{'Weight': 1.0}
2121.0,10198.0,{'Weight': 1.0}
2122.0,17986.0,{'Weight': 1.0}
2122.0,6709.0,{'Weight': 1.0}
2123.0,32650.0,{'Weight': 1.0}
2123.0,10315.0,{'Weight': 1.0}
2123.0,32702.0,{'Weight': 1.0}
34893.0,9383.0,{'Weight': 1.0}
2126.0,26679.0,{'Weight': 1.0}
2126.0,29821.0,{'Weight': 1.0}
2126.0,7962.0,{'Weight': 1.0}
2126.0,32528.0,{'Weight': 1.0}
2127.0,8588.0,{'Weight': 1.0}
2127.0,9274.0,{'Weight': 1.0}
2127.0,13131.0,{'Weight': 1.0}
2128.0,2256.0,{'Weight': 1.0}
2128.0,7796.0,{'Weight': 1.0}
34895.0,30229.0,{'Weight': 1.0}
2131.0,2132.0,{'Weight': 1.0}
2131.0,13543.0,{'Weight': 1.0}
2131.0,19109.0,{'Weight': 1.0}
2132.0,11189.0,{'Weight': 1.0}
2132.0,12814.0,{'Weight': 1.0}
2133.0,8337.0,{'Weight': 1.0}
34902.0,23564.0,{'Weight': 1.0}
