Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
204,0.012677894475172457,0.6129650114971101,0.14211800059587545
205,0.01274004101671742,0.6056938661363493,0.1418226067417908
206,0.012802187558262382,0.6042185072400721,0.14166642695421536
207,0.012864334099807346,0.5982387670126158,0.13976298689261762
208,0.012926480641352309,0.5974283761108694,0.13928855446589894
209,0.012988627182897271,0.5969771922192529,0.13917813201211962
210,0.013050773724442235,0.5959890622086881,0.1387511563455484
211,0.013112920265987198,0.5952196880243614,0.13865690210830162
212,0.01317506680753216,0.5941955130197004,0.13854999981316518
213,0.013237213349077124,0.5926716798210179,0.13763224662477203
214,0.013299359890622087,0.5919482940774347,0.1376041307272235
215,0.013361506432167049,0.5862283263936362,0.14342742576497675
216,0.013423652973712013,0.5808116338325771,0.1410974960768622
217,0.013485799515256976,0.5773513143993536,0.14449257500517598
218,0.01354794605680194,0.5766888322664844,0.14399594441512323
219,0.013610092598346902,0.5753999129948418,0.14340530205198518
220,0.013672239139891865,0.5746255670871916,0.143194779835242
221,0.013734385681436829,0.5739829718476168,0.1427391279507576
222,0.013796532222981791,0.571129202659872,0.14070174421777637
223,0.013858678764526754,0.5675557765210367,0.14169953184031642
224,0.013920825306071718,0.5671045926294203,0.14150816530414784
225,0.01398297184761668,0.5667093406251942,0.14132622177890294
226,0.014045118389161643,0.5657485550929091,0.14116817546362265
227,0.014107264930706607,0.5647604250823443,0.14033390078534067
228,0.01416941147225157,0.5641364738052328,0.14007119110351035
229,0.014231558013796532,0.5635162513206139,0.13980039616045972
230,0.014293704555341496,0.5581045304828787,0.1367453335308774
231,0.014355851096886458,0.5567149338139332,0.1361759824244549
232,0.01441799763843142,0.5563395687030015,0.13592214742193273
233,0.014480144179976385,0.5558423963706418,0.13553651185792226
234,0.014542290721521347,0.5555490646945497,0.13542135227077845
235,0.01460443726306631,0.5549425144490708,0.13501137328304416
236,0.014666583804611274,0.5533689640171525,0.1344830497791314
237,0.014728730346156236,0.5525424150146044,0.13450642379339808
238,0.014790876887701199,0.5515058107016344,0.13435273492589903
239,0.014853023429246163,0.5497843515008388,0.13336945402651745
240,0.014915169970791125,0.5492635634826921,0.13347053041556353
241,0.014977316512336088,0.5419389720962028,0.13263662729145698
242,0.015039463053881052,0.5416182959418308,0.13248056116850446
243,0.015101609595426014,0.5373836306009568,0.13270019854317613
244,0.015163756136970978,0.533397551426263,0.13132540845769822
245,0.01522590267851594,0.5325908893170093,0.13110511518129175
246,0.015288049220060903,0.5298962152756199,0.13038433883148667
247,0.015350195761605867,0.5236442731961966,0.12629856613641358
248,0.01541234230315083,0.5231632589646384,0.126329097862466
249,0.015474488844695792,0.5224709464918277,0.12604159404433693
250,0.015536635386240756,0.5218556957305327,0.12570132421293737
251,0.015598781927785719,0.5206214654154495,0.1250309256476477
252,0.015660928469330683,0.519307687527189,0.12568200766753043
252,0.015723075010875644,0.5179789944689577,0.12470026709533934
254,0.015785221552420608,0.5167745944938164,0.12398545056182632
255,0.015847368093965572,0.5161581008016903,0.1240067139495812
255,0.015909514635510533,0.5153787831707166,0.1241563395205468
257,0.015971661177055497,0.5140314461500218,0.12538784976076495
258,0.01603380771860046,0.5134932571002424,0.12491375567995039
259,0.01609595426014542,0.5130582313094277,0.12466564255362561
260,0.016158100801690386,0.5122801566092848,0.12427375416794345
261,0.01622024734323535,0.5116450189546952,0.12394793831557185
262,0.01628239388478031,0.5101883040208812,0.12335844739563818
263,0.016344540426325275,0.5087079734012803,0.12316141262321574
264,0.01640668696787024,0.5080479771300728,0.1235380604079724
265,0.0164688335094152,0.5071480952085018,0.12343303916158876
266,0.016530980050960164,0.5017612329873842,0.12565633248839078
267,0.016593126592505128,0.5010378472438008,0.12515506153224615
268,0.01665527313405009,0.5003107327077249,0.12438044176930912
269,0.016717419675595053,0.49946305388105167,0.12408104529453202
270,0.016779566217140017,0.49899322602697177,0.1240602450595491
271,0.016841712758684978,0.49653346591262204,0.12326078500346187
