source,target,distance_ft,edge_type
P_701,T_3528,28.838622771928215,power_to_transport
P_33470,T_8584,220.34628586724202,power_to_transport
P_703,T_3078,161.25006374091677,power_to_transport
P_704,T_3078,21.620272530075816,power_to_transport
P_705,T_971,18.931545466564785,power_to_transport
P_706,T_11762,25.375491098507762,power_to_transport
P_33469,T_14357,32.179127189678304,power_to_transport
P_708,T_10655,111.70705812709598,power_to_transport
P_709,T_11583,254.31763420244624,power_to_transport
P_710,T_4696,23.04903829090865,power_to_transport
P_711,T_20989,44.65850680549301,power_to_transport
P_33480,T_3938,127.38148167862569,power_to_transport
P_33481,T_4289,130.85692853931147,power_to_transport
P_714,T_10698,50.39550141428963,power_to_transport
P_713,T_6321,162.64101573093473,power_to_transport
P_715,T_8394,26.275682032195327,power_to_transport
P_717,T_4901,143.46677802996766,power_to_transport
P_718,T_11286,20.500142963562617,power_to_transport
P_33486,T_14942,34.38323333574319,power_to_transport
P_722,T_182,52.14438859532715,power_to_transport
P_724,T_7615,459.02596012999635,power_to_transport
P_725,T_7615,459.37314840261166,power_to_transport
P_33494,T_6047,211.45109474051569,power_to_transport
P_726,T_8147,327.5142954707076,power_to_transport
P_33496,T_20837,97.00219372132099,power_to_transport
P_33497,T_13191,95.1613833572969,power_to_transport
P_730,T_12806,101.63774709820193,power_to_transport
P_727,T_11834,148.81614428476857,power_to_transport
P_732,T_11107,29.540395966601906,power_to_transport
P_733,T_2873,192.905948616032,power_to_transport
P_734,T_8247,34.20769466219065,power_to_transport
P_728,T_14425,173.3879629344111,power_to_transport
P_33495,T_16611,105.5727892841637,power_to_transport
P_737,T_5440,17.41887718477191,power_to_transport
P_738,T_11465,25.542212554691574,power_to_transport
P_33507,T_14206,520.977161779885,power_to_transport
P_33506,T_5529,243.09894417972907,power_to_transport
P_744,T_11874,90.39767273897755,power_to_transport
P_745,T_11874,29.066545855981484,power_to_transport
P_748,T_7472,281.08035778331947,power_to_transport
P_33517,T_1400,131.6133245785692,power_to_transport
P_33518,T_5494,42.02758986418362,power_to_transport
P_751,T_13822,16.237161955576276,power_to_transport
P_33520,T_16629,11.030972912583454,power_to_transport
P_752,T_14495,106.36676900852025,power_to_transport
P_33522,T_14711,101.21400546407578,power_to_transport
P_755,T_8721,146.25493565093262,power_to_transport
P_756,T_7964,27.512449273682208,power_to_transport
P_33525,T_4287,104.98593938986345,power_to_transport
P_757,T_5867,24.844266126207604,power_to_transport
P_754,T_4055,181.59791365666118,power_to_transport
P_33526,T_2157,62.42483241671554,power_to_transport
P_761,T_5759,174.86580335443696,power_to_transport
P_764,T_16422,159.8650891027113,power_to_transport
P_768,T_228,26.757202842159742,power_to_transport
P_33537,T_14161,117.66370084145535,power_to_transport
P_770,T_14462,130.54034340964336,power_to_transport
P_33539,T_6184,147.9233914798038,power_to_transport
P_772,T_13203,30.088356470231847,power_to_transport
P_771,T_15677,305.7892502928792,power_to_transport
P_33540,T_14327,27.768034000224695,power_to_transport
P_775,T_1152,242.8568555719271,power_to_transport
P_33544,T_11571,6.813334424182464,power_to_transport
P_777,T_777,258.4894608029301,power_to_transport
P_778,T_1340,24.58580898669953,power_to_transport
P_33546,T_16514,68.45828669285241,power_to_transport
P_33548,T_5653,104.09221592409473,power_to_transport
P_781,T_12507,132.33689443729628,power_to_transport
P_33545,T_16514,62.688660757788746,power_to_transport
P_33551,T_17056,322.4771627522736,power_to_transport
P_33543,T_7035,136.271467820916,power_to_transport
P_785,T_875,161.33933802658123,power_to_transport
P_33554,T_14086,11.672892819017036,power_to_transport
P_33555,T_1144,146.1621581077258,power_to_transport
P_788,T_5693,15.504775512504114,power_to_transport
P_789,T_2398,17.668425394754124,power_to_transport
P_790,T_9071,34.14010488255829,power_to_transport
P_33557,T_14206,524.7962240867056,power_to_transport
P_33560,T_4045,265.62379414152616,power_to_transport
P_33561,T_17877,183.20159347890078,power_to_transport
P_794,T_6699,81.72856105280346,power_to_transport
P_795,T_3019,22.876474787246593,power_to_transport
P_796,T_9639,72.27839514433714,power_to_transport
P_791,T_19554,96.39890729717035,power_to_transport
P_799,T_11726,70.59931921292855,power_to_transport
P_33568,T_1219,159.80312698862966,power_to_transport
P_33569,T_11408,159.8768918484123,power_to_transport
P_802,T_10897,305.3994793183308,power_to_transport
P_803,T_8072,75.16921654827557,power_to_transport
P_33567,T_12355,47.78395911764958,power_to_transport
P_33573,T_17261,385.27802467334175,power_to_transport
P_33574,T_4732,113.79179285137482,power_to_transport
P_805,T_8009,29.06223177369592,power_to_transport
P_804,T_14845,135.94686722486128,power_to_transport
P_812,T_12109,164.98030798017567,power_to_transport
P_33582,T_13633,106.30780768578991,power_to_transport
P_816,T_11046,16.6810621788317,power_to_transport
P_819,T_5824,17.652416157690094,power_to_transport
P_820,T_8057,107.69558413582206,power_to_transport
P_821,T_12555,85.82269991819899,power_to_transport
P_822,T_567,21.8390208532174,power_to_transport
P_823,T_6328,31.514255421701776,power_to_transport
P_824,T_2075,26.126990948831796,power_to_transport
P_33594,T_17366,46.32021324628705,power_to_transport
P_827,T_1837,143.6336483254929,power_to_transport
P_828,T_1837,23.92784690337689,power_to_transport
P_33596,T_6014,30.86431652867487,power_to_transport
P_830,T_497,28.985674794101726,power_to_transport
P_833,T_500,25.71422188657943,power_to_transport
P_834,T_14123,157.04217571716137,power_to_transport
P_33603,T_526,120.76703184213164,power_to_transport
P_33605,T_7143,110.49200200284068,power_to_transport
P_838,T_7003,33.382904413575204,power_to_transport
P_33608,T_15346,62.662607282672354,power_to_transport
P_841,T_6536,200.416083895579,power_to_transport
P_842,T_12909,29.146741455889085,power_to_transport
P_843,T_12094,34.29497576500038,power_to_transport
P_840,T_16936,362.2596516226228,power_to_transport
P_33613,T_5848,157.56575340138627,power_to_transport
P_33614,T_7677,118.020795634169,power_to_transport
P_33616,T_6938,29.197138921966392,power_to_transport
P_849,T_9264,32.86811830722345,power_to_transport
P_33619,T_16892,258.41081187458576,power_to_transport
P_853,T_9582,23.955177819375603,power_to_transport
P_854,T_3156,27.81324196337955,power_to_transport
P_855,T_10055,37.288807006756656,power_to_transport
P_856,T_12314,20.626943949548078,power_to_transport
P_857,T_4068,33.22894756078087,power_to_transport
P_33622,T_8657,227.0645672354938,power_to_transport
P_33627,T_5505,292.4721419087704,power_to_transport
P_858,T_3433,186.01354686657677,power_to_transport
P_33625,T_9509,38.16774095982722,power_to_transport
P_33630,T_14839,99.73152091978005,power_to_transport
P_863,T_16936,414.5922390097741,power_to_transport
P_33632,T_15917,25.51140396653752,power_to_transport
P_861,T_13328,21.837355667883667,power_to_transport
P_866,T_20627,110.84776261487274,power_to_transport
P_867,T_8034,17.778222295646938,power_to_transport
P_868,T_354,14.412681638781981,power_to_transport
P_33637,T_14161,122.13688573339024,power_to_transport
P_869,T_15268,258.7436986829875,power_to_transport
P_33639,T_8351,48.69838298357,power_to_transport
P_33640,T_398,22.288880502871844,power_to_transport
P_33641,T_398,141.37015959833477,power_to_transport
P_873,T_9309,128.14613846126625,power_to_transport
P_875,T_20627,101.72726089081395,power_to_transport
P_33644,T_15023,489.8332777693251,power_to_transport
P_33642,T_7830,132.1834316931417,power_to_transport
P_871,T_8708,32.003259362093495,power_to_transport
P_872,T_5439,47.00101029442739,power_to_transport
P_876,T_2672,108.32675963029276,power_to_transport
P_881,T_12707,23.062714953235915,power_to_transport
P_33650,T_16109,79.33318282291937,power_to_transport
P_884,T_5172,30.69697738226758,power_to_transport
P_33653,T_211,228.8749593937327,power_to_transport
P_886,T_8292,133.86228755880435,power_to_transport
P_33655,T_13195,207.59608509522442,power_to_transport
P_33654,T_9187,62.42091374572949,power_to_transport
P_33656,T_14390,44.915507788048956,power_to_transport
P_885,T_16698,35.17949405175015,power_to_transport
P_33664,T_14991,169.35911807284037,power_to_transport
P_897,T_15257,29.348379314226246,power_to_transport
P_33667,T_16913,129.61942828915937,power_to_transport
P_900,T_11581,277.67972438966046,power_to_transport
P_899,T_208,34.12072135856224,power_to_transport
P_33669,T_16164,61.67877648093862,power_to_transport
P_902,T_18542,78.60944237971968,power_to_transport
P_904,T_5585,183.81192018319283,power_to_transport
P_33673,T_7660,118.847244611705,power_to_transport
P_906,T_12256,24.605459470936736,power_to_transport
P_907,T_10239,32.519938907457636,power_to_transport
P_908,T_8408,28.080929667122035,power_to_transport
P_33675,T_4565,276.348492124751,power_to_transport
P_910,T_9262,30.646634995501046,power_to_transport
P_33679,T_8038,49.923196372018516,power_to_transport
P_911,T_85,116.96626222105573,power_to_transport
P_33681,T_20419,102.88470274588022,power_to_transport
P_913,T_20577,98.09356345003953,power_to_transport
P_33683,T_13660,62.958267667326595,power_to_transport
P_33676,T_16301,148.8628110168453,power_to_transport
P_33685,T_15346,157.5922923713749,power_to_transport
P_918,T_8836,31.34132531382425,power_to_transport
P_919,T_4976,106.71113716647581,power_to_transport
P_33688,T_6226,10.824619027588183,power_to_transport
P_920,T_13140,39.73997753248967,power_to_transport
P_33691,T_6672,123.07870986553716,power_to_transport
P_924,T_6719,35.39785455092672,power_to_transport
P_925,T_242,79.51387793606034,power_to_transport
P_923,T_7036,30.84521563292506,power_to_transport
P_33696,T_10199,89.92416003792451,power_to_transport
P_33697,T_9967,158.37738622284732,power_to_transport
P_928,T_11653,70.6591899572629,power_to_transport
P_931,T_10337,36.153671687212494,power_to_transport
P_33700,T_893,58.090553323879845,power_to_transport
P_933,T_2810,258.6198341698629,power_to_transport
P_934,T_1806,40.62438765044207,power_to_transport
P_932,T_17119,34.14696759233505,power_to_transport
P_936,T_9813,25.96809274419087,power_to_transport
P_33705,T_19444,188.27479869333698,power_to_transport
P_33706,T_12323,18.91851491797213,power_to_transport
P_939,T_792,97.4134793305406,power_to_transport
P_935,T_2363,41.07853737912436,power_to_transport
P_941,T_8234,96.1452121485922,power_to_transport
P_944,T_4783,39.166564192978036,power_to_transport
P_945,T_4306,27.70939114813408,power_to_transport
P_946,T_9388,166.81259599109893,power_to_transport
P_947,T_3290,341.63454764229004,power_to_transport
P_950,T_17765,27.449817047183664,power_to_transport
P_951,T_16854,51.417004190166814,power_to_transport
P_953,T_307,37.068568432707835,power_to_transport
P_33725,T_9168,329.41609091913136,power_to_transport
P_959,T_10073,20.507319155231276,power_to_transport
P_33728,T_15415,142.81318540487186,power_to_transport
P_961,T_9263,146.63678307996514,power_to_transport
P_962,T_1447,301.70104239109537,power_to_transport
P_963,T_4991,24.778620761137677,power_to_transport
P_33731,T_3723,108.77651890375913,power_to_transport
P_965,T_20329,72.63190424456492,power_to_transport
P_966,T_20329,111.76842486904752,power_to_transport
P_33734,T_13567,29.24281962346672,power_to_transport
P_964,T_455,19.231930824589313,power_to_transport
P_969,T_3884,157.19585968096612,power_to_transport
P_33738,T_10808,23.87985717341594,power_to_transport
P_33739,T_115,89.70737435159499,power_to_transport
P_33733,T_16799,54.239650478077436,power_to_transport
P_973,T_960,270.83190717210584,power_to_transport
P_33742,T_6504,58.92824163636211,power_to_transport
P_975,T_5158,183.03010695908327,power_to_transport
P_33744,T_11237,55.839559553960854,power_to_transport
P_33745,T_841,146.12726475080723,power_to_transport
P_33746,T_20796,133.3133412697411,power_to_transport
P_979,T_13052,57.802027707834725,power_to_transport
P_980,T_7892,229.55517856667717,power_to_transport
P_981,T_739,94.53379360266167,power_to_transport
P_33748,T_10354,82.44304049977265,power_to_transport
P_33750,T_13240,37.96520275543271,power_to_transport
P_33751,T_14125,120.35444086240507,power_to_transport
P_33753,T_9738,226.900975088536,power_to_transport
P_33754,T_10607,114.87931896215306,power_to_transport
P_33755,T_6515,258.0124719655736,power_to_transport
P_988,T_114,17.036594835717924,power_to_transport
P_987,T_12832,72.85349174251354,power_to_transport
P_985,T_7726,15.804612550024128,power_to_transport
P_986,T_7726,30.133856471071716,power_to_transport
P_995,T_2726,125.8842671589155,power_to_transport
P_996,T_10272,79.68035508683285,power_to_transport
P_33765,T_17658,145.18043602922137,power_to_transport
P_998,T_12256,103.97688213710389,power_to_transport
P_999,T_7784,21.662360088707025,power_to_transport
P_1000,T_10118,28.645283698375568,power_to_transport
P_33769,T_5540,89.10255729205977,power_to_transport
P_33770,T_19258,53.26630244688007,power_to_transport
P_33771,T_4234,222.27636034295782,power_to_transport
P_33772,T_16385,50.0859179460888,power_to_transport
P_33773,T_16400,144.85046852526744,power_to_transport
P_33775,T_1782,140.59216993035517,power_to_transport
P_1008,T_3041,89.58645244908956,power_to_transport
P_1010,T_8774,31.91670031932855,power_to_transport
P_1011,T_8774,86.59277773163056,power_to_transport
P_33781,T_7045,119.40218992720443,power_to_transport
P_33782,T_7981,282.4080005651753,power_to_transport
P_1014,T_13404,146.62529190552806,power_to_transport
P_33783,T_17166,54.158832471178656,power_to_transport
P_33785,T_13542,162.1684163428754,power_to_transport
P_1018,T_5834,125.80411043993274,power_to_transport
P_1019,T_4034,31.93565375612785,power_to_transport
P_33788,T_9795,171.59901348775182,power_to_transport
P_33789,T_2370,184.49442139043322,power_to_transport
P_33790,T_20686,55.07554834645419,power_to_transport
P_33791,T_8931,149.17217904632324,power_to_transport
P_33792,T_16953,231.19938148117888,power_to_transport
P_33794,T_5733,217.26213468922242,power_to_transport
P_1027,T_7357,130.0317412501214,power_to_transport
P_1028,T_20159,28.912951258353715,power_to_transport
P_33797,T_6697,140.28637193324042,power_to_transport
P_1026,T_15264,60.080976159165765,power_to_transport
P_1031,T_9821,31.50310844236481,power_to_transport
P_1034,T_4287,98.99215383581135,power_to_transport
P_1035,T_14838,138.10161523458032,power_to_transport
P_1038,T_10913,153.29360385555665,power_to_transport
P_1040,T_7615,66.41324278232453,power_to_transport
P_1041,T_16077,57.674255207335264,power_to_transport
P_1043,T_14989,420.0999142796316,power_to_transport
P_33812,T_12600,209.46028042601304,power_to_transport
P_1047,T_5947,18.756596787297358,power_to_transport
P_1048,T_16301,186.432562866643,power_to_transport
P_33821,T_12872,310.8826013796731,power_to_transport
P_33822,T_2041,112.81022075098508,power_to_transport
P_1054,T_14908,13.887220134573603,power_to_transport
P_1056,T_2261,26.42867478128087,power_to_transport
P_1057,T_5820,170.6758863751193,power_to_transport
P_33826,T_6036,53.03753668002316,power_to_transport
P_1055,T_14908,166.38104459897772,power_to_transport
P_1060,T_20454,256.3285574294707,power_to_transport
P_1061,T_1651,162.10080191163635,power_to_transport
P_33825,T_11087,147.8872233896621,power_to_transport
P_1058,T_7596,13.264784485679003,power_to_transport
P_33832,T_9101,130.4461814880373,power_to_transport
P_33827,T_14525,90.34564935865104,power_to_transport
