node_id,community_id,longitude,latitude
14399,2,1264798.08119594,169046.664353147
14417,2,1266695.08394988,175920.10660018
14433,2,1258863.76797386,168940.877473041
14476,2,1263372.86295448,176300.908008575
14477,2,1263599.65380271,175837.502120107
14488,2,1259032.46608603,168279.827936366
14502,2,1264028.11229914,176050.68247231803
14503,2,1264005.10743512,175266.777575523
14534,2,1269287.88952054,173927.642726138
14543,2,1266712.46154989,176768.229609057
14584,2,1268272.5608155,175906.521320164
14585,2,1268259.28657548,175356.631719604
14661,2,1258083.55491707,168162.043424234
14681,2,1268417.74129565,171556.573027715
14684,2,1265291.40369244,177518.756969824
14744,2,1267357.75620656,175913.55805617603
14807,2,1266924.37220611,171367.176739529
14821,2,1260571.95287161,168559.747296646
15165,2,1268013.99735923,175906.787432179
15170,2,1266599.51786979,171376.906083539
15176,2,1262673.90762576,174004.192166224
