Node ID,Longitude,Latitude
63,1267949.29604717,172956.300197154
64,1293112.80640893,186888.097779423
65,1292817.51437663,186607.558003128
66,1261062.79863212,189161.988277748
67,1261055.6402321,188817.666101396
68,1272464.65771578,287260.426586196
69,1273788.08651714,287213.48905015
70,1272454.03409977,177834.82391414
71,1272444.24568376,177462.902761772
72,1290300.04762205,166861.452190906
73,1290264.08378202,166241.259486273
74,1291331.86477511,180568.431340948
75,1291975.29197577,180633.424301013
76,1282213.24518177,271972.505034536
77,1282284.28767784,272235.421834812
78,1282715.23859029,233091.293474734
79,1282726.5535343,233531.437603176
80,1281281.27494082,226056.509979531
81,1281551.9082851,226047.25077951
82,1287215.17222689,201158.116866022
83,1287404.61177908,201153.593538031
84,1270277.30814555,258143.212860376
85,1270642.56068993,258133.419196367
86,1280294.88581981,228275.444509804
87,1280580.68646009,228267.878237784
88,1278378.23845784,237799.906727552
89,1278804.12933828,237789.334567547
90,1272824.73246816,230863.305760443
91,1273064.5368204,230856.854368433
92,1281381.10514891,275680.326734334
93,1281742.18412529,275669.226702332
94,1266283.53726146,171371.195427522
95,1266257.47658943,170710.072738856
96,1275345.34392674,282544.803797364
97,1275752.38968715,282779.186837614
98,1264664.81015579,281906.94485271
99,1264668.0404918,282139.998484954
100,1264664.87082779,190436.459447056
101,1264659.03127579,189769.788918361
102,1277398.53695284,278181.299088895
103,1278429.63762589,278182.661904901
104,1273761.84018111,281094.578707889
105,1273941.6010133,281087.15937987
106,1266971.44593416,229144.100254685
107,1267074.50084627,229257.475998804
108,1263215.73661831,233093.017890736
109,1263233.93437834,233406.478499055
110,1284175.52505578,256967.10431517698
111,1284180.06182379,257310.038331524
112,1268687.03966393,176563.882920846
113,1268326.00491154,176567.896360844
114,1253666.65104054,238556.65130432
115,1253514.05622438,238559.390120327
116,1274047.4515094,210438.22855553
117,1274103.81880547,210438.612683535
118,1276913.66789635,256953.11122717
119,1277566.93592902,256933.55941914
120,1257852.12694882,251724.168245807
121,1257580.66192454,251728.783733815
122,1277229.24108067,265328.371011734
123,1277229.01074466,265451.370819867
124,1270481.88644975,169648.417697757
125,1270458.24344173,168628.175008714
126,1255234.32931414,208599.474313647
127,1255208.59843412,207940.24071297
128,1265867.78743704,272818.187787414
129,1266470.73860565,272804.600203395
130,1265927.25674909,170723.599266857
131,1273840.2426132,190321.361590937
132,1274132.9129495,190311.40856692204
133,1269098.01617634,275415.660878062
